"d",0.0891,0.3959,0.3068
"e",0.0643,0.7941,0.7298
"r",0.0697,1.0666,0.9969
"mouse_left",0.0998,1.3173,1.2175
"a",0.0868,1.7070,1.6202
"space",0.1128,2.6518,2.5390
"p",0.0480,3.5688,3.5208
"r",0.0520,3.9381,3.8861
"o",0.0541,4.1673,4.1132
"m",0.0675,4.4848,4.4173
"e",0.0676,4.7487,4.6811
"t",0.0683,5.1110,5.0427
"i",0.0808,5.5119,5.4311
"o",0.1195,5.7445,5.6250
"space",0.1269,6.5790,6.4521
"c",0.0702,7.6177,7.5474
"u",0.0574,8.0893,8.0319
"m",0.0825,8.3601,8.2776
"p",0.0473,8.8695,8.8222
"l",0.0712,9.0661,8.9949
"i",0.1014,9.3102,9.2087
"r",0.0708,9.7555,9.6846
"space",0.1271,10.4422,10.3151
"v",0.0506,14.2416,14.1910
"BackSpace",0.0536,15.0570,15.0033
"c",0.0889,15.4305,15.3416
"u",0.0609,16.0533,15.9924
"BackSpace",0.0603,17.8294,17.7691
"o",0.0568,18.4497,18.3929
"n",0.0646,18.7421,18.6775
"space",0.0865,18.9684,18.8819
"e",0.0826,19.3860,19.3035
"l",0.0533,19.9394,19.8860
"space",0.0925,20.1380,20.0456
"e",0.0769,20.6519,20.5750
"n",0.0369,20.9807,20.9438
"c",0.0659,21.5876,21.5217
"a",0.0536,21.9767,21.9231
"r",0.0836,22.3487,22.2650
"d",0.0472,22.8279,22.7807
"BackSpace",0.0667,23.7623,23.6955
"g",0.0865,24.5181,24.4316
"o",0.0963,24.8866,24.7903
"space",0.0831,25.1995,25.1164
"y",0.0655,29.0863,29.0208
"space",0.0841,29.2643,29.1801
"d",0.0351,29.7570,29.7220
"e",0.0553,29.9404,29.8851
"s",0.0884,30.2685,30.1801
"p",0.0529,30.8820,30.8291
"u",0.0609,31.6859,31.6250
"e",0.0735,31.9269,31.8534
"s",0.1188,32.2300,32.1112
"space",0.0966,32.6727,32.5762
"d",0.0792,33.0516,32.9725
"e",0.0657,33.2420,33.1762
"space",0.1229,34.2946,34.1717
"c",0.0744,36.0604,35.9860
"e",0.0669,36.3181,36.2511
"n",0.0481,36.7062,36.6581
"a",0.0874,36.9990,36.9117
"r",0.1069,37.3830,37.2761
"space",0.1315,37.7633,37.6318
"l",0.0441,38.0161,37.9720
"o",0.0479,38.2063,38.1584
"s",0.0686,38.6136,38.5450
"space",0.1063,38.9724,38.8660
"t",0.0760,39.3359,39.2600
"r",0.0983,39.5535,39.4552
"a",0.0611,40.0370,39.9758
"space",0.1294,41.2371,41.1077
"s",0.0705,42.3680,42.2974
"e",0.0532,42.5485,42.4953
"space",0.0917,42.9176,42.8259
"f",0.0891,43.3441,43.2550
"u",0.0537,43.7923,43.7386
"e",0.0810,44.0665,43.9855
"r",0.0622,44.3122,44.2501
"o",0.0559,45.0685,45.0126
"n",0.0913,45.6376,45.5463
"space",0.1452,45.9224,45.7772
"a",0.0841,46.3447,46.2606
"space",0.1057,46.6928,46.5871
"d",0.0630,47.4095,47.3465
"o",0.0571,47.6706,47.6135
"r",0.0811,47.9415,47.8604
"m",0.0614,48.2974,48.2360
"i",0.0835,48.5947,48.5112
"r",0.0884,49.6823,49.5939
"period",0.0531,51.5282,51.4751
"P_Enter",0.1148,53.5989,53.4840
"c",0.0795,57.8162,57.7367
"o",0.0520,58.2046,58.1526
"m",0.0499,58.5012,58.4513
"o",0.0752,58.7454,58.6702
