"s",0.1286,0.3172,0.1886
"o",0.1087,0.6656,0.5569
"b",0.1058,0.9615,0.8556
"r",0.0790,1.2303,1.1513
"e",0.1097,1.4828,1.3731
"space",0.0929,1.6568,1.5639
"e",0.0912,2.2937,2.2026
"l",0.0655,2.5289,2.4635
"space",0.0877,2.8328,2.7451
"b",0.2321,3.2621,3.0300
"u",0.0800,3.3891,3.3091
"r",0.0750,3.6853,3.6103
"r",0.0789,3.8698,3.7909
"o",0.0823,4.1550,4.0728
"space",0.1763,5.1037,4.9274
"y",0.0704,11.6744,11.6040
"space",0.0834,11.9403,11.8568
"p",0.0822,12.5302,12.4480
"o",0.0724,12.8182,12.7458
"b",0.1025,13.3947,13.2921
"r",0.0844,13.6855,13.6011
"e",0.0867,13.9103,13.8236
"space",0.0684,14.0471,13.9787
"n",0.0646,14.2592,14.1946
"i",0.0616,14.4814,14.4198
"ntilde",0.0695,15.0060,14.9365
"o",0.0637,15.2530,15.1892
"space",0.0788,15.4960,15.4172
"a",0.1442,15.7710,15.6268
"p",0.0671,16.1645,16.0974
"i",0.0697,16.4392,16.3696
"e",0.0960,16.8388,16.7427
"Return",0.0708,23.1105,23.0397
"Return",0.0783,23.2924,23.2141
"a",0.1341,24.7840,24.6499
"l",0.0683,24.9367,24.8684
"space",0.0728,25.2122,25.1394
"s",0.0705,25.3939,25.3234
"a",0.1190,25.6476,25.5286
"l",0.0697,25.7222,25.6526
"i",0.0832,25.9709,25.8877
"r",0.0702,26.4064,26.3362
"space",0.0862,26.6335,26.5474
"d",0.0645,26.8152,26.7506
"e",0.1008,27.0631,26.9622
"l",0.0842,27.1548,27.0706
"space",0.0776,27.3368,27.2592
"p",0.0725,27.6959,27.6233
"u",0.0747,28.0903,28.0156
"e",0.1486,28.4136,28.2650
"b",0.1268,28.8466,28.7198
"l",0.0647,28.9697,28.9050
"o",0.1007,29.2028,29.1021
"space",0.2019,30.1034,29.9014
"a",0.1666,33.4090,33.2424
"l",0.0789,33.7786,33.6997
"space",0.1052,34.2659,34.1607
"exclamdown",0.0387,35.2470,35.2083
"BackSpace",0.0659,35.6286,35.5627
"BackSpace",0.0662,35.8257,35.7596
"BackSpace",0.0560,36.0024,35.9464
"BackSpace",0.0562,36.1696,36.1134
"e",0.0750,36.8333,36.7583
"l",0.0663,37.0825,37.0162
"space",0.0617,37.3261,37.2645
"a",0.0882,37.6223,37.5341
"b",0.1313,38.0677,37.9364
"u",0.0730,38.2526,38.1796
"e",0.1004,38.5123,38.4119
"l",0.0653,38.7150,38.6497
"o",0.0701,38.9324,38.8623
"space",0.0776,39.1804,39.1028
"s",0.0831,39.4491,39.3660
"e",0.0902,39.6932,39.6030
"space",0.0827,39.8484,39.7657
"b",0.0878,40.5217,40.4339
"a",0.1685,40.9687,40.8002
"j",0.0513,41.0485,40.9973
"o",0.0640,41.3106,41.2465
"space",0.0755,41.5809,41.5053
"d",0.0610,41.7930,41.7320
"e",0.1086,42.0131,41.9045
"l",0.0599,42.0960,42.0361
"space",0.0823,42.3132,42.2309
"b",0.1700,42.6146,42.4446
"u",0.0748,42.8399,42.7651
"r",0.0729,43.1186,43.0457
"r",0.1273,43.3550,43.2277
"o",0.0923,43.5172,43.4249
"space",0.1711,44.6060,44.4349
"period",0.0662,48.0224,47.9561
"space",0.0613,48.3374,48.2761
"l",0.0607,48.6178,48.5571
"l",0.0648,48.7855,48.7207
"e",0.0826,49.0357,48.9531
"g",0.0771,49.3041,49.2270
"a",0.1099,49.6652,49.5553
"r",0.0781,50.2773,50.1991
"o",0.0563,50.5406,50.4843
"n",0.0694,50.7940,50.7247
"space",0.0733,51.0091,50.9359
"o",0.0641,51.6166,51.5525
"BackSpace",0.0655,52.3791,52.3136
"space",0.0816,52.7807,52.6990
"a",0.1149,53.0146,52.8997
"space",0.0705,53.6775,53.6069
"o",0.0757,54.2322,54.1565
"t",0.0962,54.6521,54.5559
"r",0.0882,54.8540,54.7659
"o",0.0615,54.9523,54.8908
"space",0.0657,55.1902,55.1245
"p",0.0658,55.5274,55.4616
"u",0.0709,55.8919,55.8210
"e",0.0858,56.1841,56.0983
"b",0.1265,56.7641,56.6376
"l",0.0624,56.9247,56.8623
"o",0.0933,57.1401,57.0467
"space",0.2483,59.1373,58.8890
"period",0.0537,66.2146,66.1608
"space",0.0634,66.4725,66.4091
"c",0.1646,66.8384,66.6738
"o",0.0702,67.2074,67.1371
"m",0.0484,67.4248,67.3764
"o",0.0654,67.6981,67.6327
"space",0.0699,68.0118,67.9419
"i",0.0557,68.7706,68.7149
"b",0.0731,69.1218,69.0488
"a",0.1310,69.5743,69.4433
"n",0.0572,69.9360,69.8788
"space",0.0726,70.1440,70.0714
"c",0.0627,70.5511,70.4884
"a",0.1612,70.9122,70.7510
"m",0.0652,70.9734,70.9082
"i",0.0703,71.2238,71.1535
"n",0.0684,71.5050,71.4366
"a",0.0475,71.6765,71.6290
"n",0.0657,71.8058,71.7401
"a",0.1054,72.2656,72.1603
"d",0.1682,72.7182,72.5500
"o",0.0648,72.7789,72.7142
"space",0.2978,74.3253,74.0274
"d",0.1138,78.6623,78.5485
"BackSpace",0.0658,80.2113,80.1455
"BackSpace",0.0606,80.4315,80.3709
"l",0.0654,80.8981,80.8328
"o",0.0731,81.1910,81.1179
