"e",0.1171,1.2813,1.1642
"s",0.1268,1.6169,1.4902
"e",0.2157,2.0479,1.8322
"space",0.2246,2.5929,2.3683
"m",0.1188,3.9040,3.7852
"o",0.1394,4.2309,4.0915
"n",0.1585,4.6338,4.4753
"t",0.1749,5.6087,5.4338
"[65105]",0.1015,6.2248,6.1234
"o",0.1055,6.6709,6.5654
"n",0.1317,7.3201,7.1884
"space",0.2227,9.0502,8.8274
"q",0.1353,10.9320,10.7967
"u",0.0648,11.4084,11.3436
"e",0.3442,11.9505,11.6063
"space",0.1315,12.0242,11.8927
"o",0.1064,13.2144,13.1080
"b",0.1034,17.9782,17.8748
"r",0.1295,18.5573,18.4278
"a",0.2279,19.7512,19.5233
"space",0.1716,20.1519,19.9803
"s",0.1170,22.2733,22.1562
"e",0.1469,22.5996,22.4527
"r",0.1878,23.2009,23.0131
"[65105]",0.1567,24.0890,23.9323
"a",0.2239,24.5878,24.3639
"space",0.2136,25.0427,24.8291
"p",0.1568,27.2456,27.0888
"a",0.1274,27.6720,27.5445
"r",0.1221,28.1389,28.0167
"a",0.2411,28.6908,28.4497
"space",0.1871,30.1518,29.9648
"e",0.1783,31.0954,30.9171
"l",0.2412,31.6552,31.4141
"space",0.1296,32.2001,32.0705
"q",0.1639,34.0864,33.9225
"u",0.0819,34.9952,34.9133
"e",0.1751,35.4716,35.2964
"space",0.1777,35.8956,35.7179
"s",0.1039,36.7953,36.6913
"e",0.2657,37.2911,37.0254
"space",0.1913,37.6709,37.4796
"a",0.1659,39.3160,39.1501
"t",0.0728,40.3550,40.2822
"r",0.1212,40.6393,40.5181
"e",0.1064,40.9489,40.8425
"v",0.1236,41.4227,41.2991
"a",0.1420,42.1300,41.9880
"space",0.1347,43.1193,42.9846
"a",0.1836,44.8201,44.6366
"space",0.1742,46.1997,46.0256
"d",0.1221,47.2947,47.1727
"a",0.1442,47.9611,47.8169
"r",0.1461,48.4938,48.3476
"l",0.1033,50.2264,50.1230
"l",0.1929,50.9824,50.7895
"e",0.2511,51.3696,51.1186
"e",0.1653,51.8366,51.6714
"u",0.1260,53.6922,53.5661
"n",0.1022,54.0330,53.9308
"a",0.2492,54.7096,54.4604
"space",0.2101,55.2066,54.9965
"p",0.1468,57.7188,57.5720
"u",0.1069,58.4199,58.3130
"ntilde",0.1624,59.3040,59.1416
"a",0.1862,59.8167,59.6305
"l",0.1783,60.3291,60.1508
"a",0.1767,60.6456,60.4689
"d",0.1297,61.0338,60.9041
"a",0.1659,61.5687,61.4027
"space",0.1929,62.7633,62.5704
"a",0.4124,64.0866,63.6742
"l",0.2001,64.9859,64.7859
"space",0.1343,65.4711,65.3368
"m",0.1429,66.0137,65.8708
"u",0.1322,66.5205,66.3883
"e",0.1168,66.9819,66.8651
"r",0.1395,67.5429,67.4034
"t",0.2136,68.0270,67.8134
"o",0.1296,68.3162,68.1865
"period",0.1134,71.3185,71.2050
"Return",0.2363,72.0542,71.8179
"s",0.1295,77.1003,76.9708
"e",0.1880,77.5134,77.3254
"space",0.1443,77.9970,77.8527
"a",0.1513,80.1546,80.0033
"d",0.1122,80.5552,80.4430
"e",0.1339,80.8661,80.7322
"l",0.2136,81.7826,81.5690
"a",0.2187,84.0559,83.8372
"n",0.1485,84.5811,84.4326
"t",0.1530,85.5146,85.3617
"[65105]",0.1675,86.4038,86.2363
"o",0.1478,87.2077,87.0599
"space",0.1929,87.9173,87.7244
"e",0.1732,89.3481,89.1749
"l",0.1925,90.1299,89.9374
"space",0.1641,90.6403,90.4762
"m",0.1430,92.1505,92.0075
"[65105]",0.1579,94.1099,93.9521
"a",0.1685,94.4795,94.3111
"s",0.2136,94.9488,94.7352
"space",0.2275,95.4884,95.2610
"v",0.1129,97.2328,97.1198
"a",0.1340,97.8448,97.7108
"ntilde",0.0428,98.4025,98.3597
"l",0.1362,98.4865,98.3502
"i",0.1342,99.0057,98.8715
"e",0.1315,99.4725,99.3410
"n",0.1316,100.0245,99.8929
"t",0.0942,100.3877,100.2935
"e",0.2769,100.9293,100.6524
"space",0.1592,101.6141,101.4549
"d",0.1180,102.4532,102.3352
"e",0.2463,102.8960,102.6497
"space",0.1317,103.1370,103.0053
"l",0.1289,103.8439,103.7151
"o",0.1566,104.4171,104.2605
"s",0.4792,105.6364,105.1573
"space",0.1997,105.8560,105.6563
"b",0.2204,106.7993,106.5789
"a",0.1347,108.1270,107.9923
"n",0.1285,108.6471,108.5186
"d",0.1443,109.0271,108.8828
"o",0.0533,109.3343,109.2810
"l",0.1279,109.9290,109.8011
"e",0.1489,110.4158,110.2669
"r",0.1100,110.7390,110.6290
"o",0.2379,111.3317,111.0938
"s",0.2180,111.7022,111.4842
"space",0.1840,112.4600,112.2761
"comma",0.1388,113.8450,113.7062
"space",0.2282,114.7000,114.4719
"d",0.1109,117.8527,117.7418
"e",0.1267,118.1600,118.0332
"s",0.1567,118.5532,118.3964
"e",0.1361,119.1656,119.0295
"n",0.1154,119.7992,119.6837
"v",0.1188,120.2133,120.0945
"mouse_left",0.1001,120.4279,120.3278
"a",0.1551,120.7915,120.6364
"i",0.1060,121.5058,121.3998
"n",0.1085,122.0511,121.9426
"o",0.2900,123.3731,123.0831
"space",0.1126,124.5294,124.4167
"s",0.1799,125.1794,124.9995
"u",0.1359,125.7842,125.6483
"space",0.1281,126.2890,126.1609
"p",0.1485,126.7653,126.6168
"u",0.0919,127.4392,127.3473
"ntilde",0.1450,128.2602,128.1153
"a",0.1622,128.9495,128.7873
"l",0.1887,129.7378,129.5491
"space",0.1744,132.3668,132.1924
"y",0.1010,132.9577,132.8567
"space",0.1844,133.4970,133.3126
"c",0.2025,135.0819,134.8794
"o",0.1238,135.4137,135.2898
"n",0.1452,135.8302,135.6850
"space",0.2029,136.4184,136.2154
"[65104]",0.0406,137.8891,137.8485
"p",0.0883,137.9107,137.8224
"a",0.0711,138.3299,138.2588
"s",0.1565,138.7685,138.6120
"o",0.2058,139.1379,138.9321
"space",0.1590,140.0308,139.8719
"d",0.0776,140.9005,140.8229
"e",0.0994,141.2221,141.1227
"c",0.1720,141.8530,141.6810
"i",0.1627,142.5689,142.4062
"d",0.1369,143.4425,143.3056
"i",0.0780,143.6936,143.6157
"d",0.1398,144.4279,144.2881
"o",0.2415,144.8096,144.5682
"s",0.0918,148.0676,147.9758
"e",0.1797,148.5609,148.3812
"space",0.1183,148.9014,148.7831
"a",0.1620,149.4751,149.3132
"c",0.1675,150.2243,150.0568
"e",0.1272,150.6780,150.5508
"r",0.1338,151.1697,151.0358
"c",0.1668,151.6519,151.4851
"o",0.1760,152.2865,152.1105
"space",0.1323,152.7646,152.6323
"a",0.2150,153.3088,153.0938
"l",0.1865,153.6370,153.4506
"space",0.2099,154.7800,154.5700
"a",0.1569,156.6746,156.5176
"t",0.1197,157.3809,157.2612
"a",0.3310,158.1297,157.7987
"a",0.1975,158.5308,158.3332
"[65105]",0.1449,159.7808,159.6359
"u",0.1086,160.4423,160.3337
"l",0.1746,161.1568,160.9822
"minus",0.0773,162.9329,162.8556
"period",0.1092,162.9555,162.8463
"Return",0.0504,163.6200,163.5696
"space",0.2236,166.3938,166.1702
"c",0.1921,170.3753,170.1831
"u",0.1398,170.9640,170.8242
"a",0.1992,171.4040,171.2048
"n",0.1532,171.7674,171.6142
"d",0.2003,172.1975,171.9973
"o",0.1754,172.5012,172.3258
"space",0.1343,173.0998,172.9655
"e",0.2004,174.3657,174.1653
"l",0.1633,175.0093,174.8460
"space",0.1472,175.4939,175.3467
"f",0.1076,176.9764,176.8688
"a",0.1608,177.5638,177.4031
"l",0.1436,178.0669,177.9233
"s",0.1925,178.5247,178.3321
"o",0.2267,178.8877,178.6610
"space",0.2277,179.9840,179.7563
"m",0.1123,181.1324,181.0200
"u",0.1195,181.5353,181.4158
"e",0.1361,181.9501,181.8140
"r",0.1746,182.5671,182.3925
"t",0.1998,183.1357,182.9359
"o",0.1832,183.5001,183.3169
"space",0.2281,184.3009,184.0727
"v",0.2042,185.5798,185.3756
"mouse_left",0.1005,185.7277,185.6272
"i",0.0995,185.9348,185.8353
"o",0.2138,186.4207,186.2069
"space",0.1729,187.0303,186.8574
