"D",0.1232,1.4777,1.3545
"Shift_R",0.7791,1.4951,0.7160
"u",0.0918,1.8822,1.7904
"r",0.0914,2.1841,2.0928
"a",0.1494,2.4215,2.2721
"n",0.1357,2.5395,2.4038
"t",0.0796,2.6457,2.5661
"e",0.1185,2.8966,2.7780
"space",0.1643,3.1393,2.9750
"e",0.1137,3.5517,3.4379
"l",0.1168,3.6830,3.5662
"space",0.1271,3.8525,3.7255
"l",0.1031,6.6698,6.5667
"a",0.1411,6.8446,6.7035
"r",0.1264,7.0597,6.9333
"g",0.0963,7.3814,7.2852
"o",0.1235,7.5676,7.4440
"space",0.1006,7.7573,7.6568
"c",0.1236,8.2608,8.1372
"a",0.1179,8.5052,8.3872
"m",0.1284,8.6417,8.5133
"i",0.0788,8.7770,8.6982
"n",0.1087,8.9758,8.8671
"o",0.2723,9.2992,9.0269
"space",0.0973,10.6539,10.5566
"h",0.1187,10.9956,10.8769
"a",0.0829,11.1494,11.0665
"s",0.1462,11.4454,11.2992
"t",0.0979,11.9159,11.8180
"a",0.1354,12.1651,12.0297
"space",0.0752,12.2493,12.1741
"l",0.1263,12.4690,12.3426
"a",0.1219,12.5958,12.4739
"space",0.0989,12.7300,12.6311
"c",0.1021,13.0796,12.9775
"o",0.1271,13.2408,13.1137
"BackSpace",0.0695,14.4903,14.4209
"BackSpace",0.1052,14.6722,14.5670
"C",0.1186,15.8632,15.7446
"Shift_R",0.6842,15.8866,15.2024
"o",0.1102,16.2812,16.1709
"r",0.0850,16.4120,16.3270
"t",0.0968,16.6330,16.5362
"e",0.1724,16.9112,16.7388
"space",0.1589,18.0915,17.9326
"s",0.1004,18.3063,18.2059
"e",0.1148,18.5098,18.3950
"space",0.0760,18.6068,18.5308
"l",0.1106,18.7964,18.6858
"e",0.1099,18.8663,18.7564
"space",0.1017,19.0299,18.9282
"a",0.1546,19.3028,19.1482
"c",0.1232,19.6082,19.4850
"a",0.1459,19.8633,19.7174
"b",0.1189,20.1744,20.0555
"[65105]",0.1269,20.4663,20.3394
"o",0.1581,20.7853,20.6272
"space",0.1570,21.2541,21.0972
"t",0.1016,21.8559,21.7543
"o",0.1633,22.0726,21.9093
"d",0.1623,22.6314,22.4691
"o",0.1012,22.7832,22.6820
"space",0.0824,22.9849,22.9025
"e",0.1256,23.1460,23.0204
"l",0.1189,23.2608,23.1418
"space",0.1143,23.4128,23.2985
"d",0.1363,23.7357,23.5994
"i",0.1226,23.8540,23.7314
"n",0.1218,24.1032,23.9814
"e",0.1489,24.2691,24.1202
"r",0.1444,24.4538,24.3094
"o",0.1450,24.6257,24.4807
"space",0.1219,24.8612,24.7393
"y",0.1013,25.3644,25.2632
"space",0.0602,25.5733,25.5131
"c",0.1235,25.7879,25.6644
"u",0.0999,25.9026,25.8027
"a",0.1295,26.0920,25.9625
"n",0.1323,26.2096,26.0772
"d",0.1466,26.3896,26.2431
"o",0.1236,26.4812,26.3577
"space",0.0887,26.6581,26.5695
"e",0.1215,26.8754,26.7539
"l",0.1362,27.0291,26.8929
"space",0.1183,27.1431,27.0247
"Shift_R",0.3062,28.7262,28.4200
"r",1409238115.3569,28.7477,-1409238086.6092
"e",0.1733,29.0912,28.9179
"y",0.1277,29.4419,29.3142
"space",0.1495,30.3639,30.2144
"BackSpace",0.1041,32.9280,32.8239
"BackSpace",0.0736,33.1430,33.0694
"BackSpace",0.0775,33.3464,33.2689
"BackSpace",0.0781,33.5385,33.4603
"v",0.1042,34.7618,34.6575
"i",0.2095,35.2287,35.0192
"o",0.1215,35.9314,35.8099
"space",0.1002,36.1509,36.0507
"a",0.1113,36.3628,36.2515
