"BackSpace",0.2538,1.0347,0.7808
"BackSpace",0.3369,1.5435,1.2065
"BackSpace",0.2334,1.8094,1.5760
"BackSpace",0.2260,2.6150,2.3890
"Caps_Lock",0.1342,3.1508,3.0166
"u",0.1258,3.8503,3.7245
"n",0.0939,4.1828,4.0889
"a",0.1569,4.5389,4.3821
"space",0.3552,5.5123,5.1571
"n",0.1194,6.3492,6.2298
"o",0.1165,7.0708,6.9544
"c",0.1228,7.4994,7.3766
"h",0.1370,8.5106,8.3736
"e",0.1671,8.9081,8.7410
"space",0.1990,9.4348,9.2357
"comma",0.1279,13.7179,13.5900
"space",0.1551,15.2283,15.0732
"s",0.1379,15.5631,15.4252
"o",0.1066,15.9248,15.8182
"ntilde",0.1319,16.6509,16.5191
"o",0.1143,17.0187,16.9044
"space",0.1363,17.3762,17.2398
"q",0.1796,20.6910,20.5114
"u",0.1190,21.0535,20.9345
"e",0.2689,21.4509,21.1819
"v",0.1182,21.9524,21.8342
"space",0.1928,23.0430,22.8503
"BackSpace",0.1541,24.8123,24.6582
"BackSpace",0.0614,24.9062,24.8448
"BackSpace",0.1545,25.1492,24.9948
"e",0.1625,26.7225,26.5599
"space",0.1723,27.2626,27.0903
"s",0.2249,33.2807,33.0558
"i",0.1924,33.6998,33.5074
"space",0.1825,35.4387,35.2562
"i",0.1164,35.8944,35.7780
"b",0.1318,36.4974,36.3656
"Caps_Lock",0.2072,37.0615,36.8542
"Num_Lock",0.0427,39.0288,38.9861
"BackSpace",0.1779,39.1480,38.9701
"BackSpace",0.1583,39.3782,39.2200
"a",0.1677,39.7497,39.5819
"space",0.0557,40.8473,40.7916
"a",0.1838,48.1676,47.9838
"l",0.2170,48.6179,48.4009
"space",0.2282,50.5119,50.2837
"p",0.1267,51.4037,51.2770
"u",0.0970,52.3621,52.2651
"e",0.1561,52.7548,52.5987
"n",0.1356,53.0587,52.9231
"t",0.1322,53.5174,53.3852
"e",0.2283,53.9708,53.7425
"space",0.1855,54.5893,54.4037
"d",0.1067,56.7249,56.6182
"e",0.1594,57.0996,56.9402
"space",0.1445,57.4348,57.2903
"Caps_Lock",0.1622,58.1430,57.9808
"s",0.1194,59.2115,59.0921
"Caps_Lock",0.1412,59.5819,59.4407
"a",0.1246,59.9307,59.8062
"l",0.1876,61.0512,60.8636
"a",0.1593,61.3153,61.1560
"m",0.0751,61.6425,61.5674
"a",0.2154,62.7884,62.5730
"n",0.1198,63.2297,63.1100
"c",0.1146,63.7410,63.6264
"a",0.1842,64.2145,64.0303
"space",0.1980,68.9235,68.7255
"e",0.1852,70.4003,70.2151
"n",0.1072,70.6668,70.5596
"c",0.1496,71.6874,71.5379
"o",0.1528,72.1109,71.9581
"n",0.1135,72.4550,72.3415
"t",0.1142,72.9878,72.8737
"r",0.0884,73.2181,73.1296
"a",0.1395,73.8362,73.6968
"r",0.1242,74.3488,74.2246
"i",0.1319,74.8149,74.6831
"a",0.1413,75.4451,75.3038
"space",0.2811,75.9621,75.6810
"u",0.0971,78.0410,77.9439
"n",0.0991,78.4363,78.3372
"a",0.1389,78.8607,78.7218
"space",0.2363,80.0096,79.7734
"b",0.2058,81.8284,81.6225
"o",0.0842,82.1075,82.0233
"l",0.1448,82.5585,82.4137
"s",0.1011,83.1152,83.0141
"a",0.1539,83.5023,83.3484
"space",0.2233,84.1620,83.9387
"d",0.1218,85.3523,85.2305
"e",0.1318,85.6336,85.5018
"space",0.1899,86.1106,85.9206
"m",0.1089,86.5766,86.4677
"o",0.1055,86.9106,86.8050
"n",0.1193,87.2808,87.1615
"e",0.1136,87.6575,87.5439
"d",0.1061,88.3903,88.2841
"a",0.1144,88.9629,88.8485
"s",0.1114,89.2039,89.0925
"space",0.2198,90.2168,89.9970
"d",0.1056,91.0852,90.9796
"e",0.1623,91.3848,91.2225
"space",0.1450,91.7554,91.6104
"o",0.1188,92.4338,92.3150
"r",0.1267,92.9986,92.8719
"o",0.1011,93.6650,93.5639
"period",0.1367,95.3959,95.2592
"Return",0.0351,96.1728,96.1378
"Return",0.2921,96.5025,96.2104
"Caps_Lock",0.1782,98.9254,98.7472
"a",0.1982,100.9727,100.7745
"Caps_Lock",0.1622,101.5795,101.4172
"l",0.2007,102.2167,102.0160
"space",0.1725,104.9862,104.8137
"d",0.1725,106.5279,106.3554
"i",0.2432,107.3164,107.0731
"BackSpace",0.1640,111.7310,111.5670
"[65105]",0.1541,112.4324,112.2783
"i",0.1903,113.4939,113.3036
"a",0.1449,114.0535,113.9086
"space",0.1724,114.6293,114.4568
"s",0.2049,117.1706,116.9657
"i",0.1302,117.4834,117.3532
"g",0.1677,118.0704,117.9027
"u",0.0790,118.3874,118.3085
"i",0.0918,118.6656,118.5738
"e",0.1947,119.3772,119.1824
"n",0.1189,119.6691,119.5502
"t",0.1150,120.0269,119.9119
"e",0.1342,120.4266,120.2924
"space",0.2304,121.0929,120.8625
"s",0.1396,122.4237,122.2841
"e",0.1580,122.7761,122.6181
"space",0.1718,123.3929,123.2211
"d",0.1058,124.2748,124.1690
"e",0.1292,124.5439,124.4147
"s",0.1147,124.8106,124.6960
"p",0.1420,125.5476,125.4056
"e",0.0268,125.9189,125.8921
"r",0.1470,126.3208,126.1738
"t",0.1678,126.8986,126.7308
"o",0.1675,127.2225,127.0550
"space",0.2110,128.0031,127.7922
"d",0.2193,129.5106,129.2913
"d",0.1093,135.5990,135.4897
"e",0.1370,135.8701,135.7330
"space",0.1539,136.1689,136.0150
"s",0.1803,136.6867,136.5064
"u",0.1574,137.4521,137.2947
"space",0.0888,138.0017,137.9129
"space",0.2053,139.4330,139.2277
"m",0.0913,139.9019,139.8106
"u",0.0981,140.3142,140.2161
"j",0.1243,141.1859,141.0616
"e",0.1136,141.6872,141.5736
"r",0.1451,142.0202,141.8751
"space",0.1807,142.6992,142.5185
"e",0.1578,144.2495,144.0917
"e",0.0687,144.5378,144.4691
"space",0.1498,145.2534,145.1036
"h",0.0710,145.5995,145.5284
"i",0.1092,146.8361,146.7269
"j",0.1070,147.7766,147.6696
"o",0.1463,148.2925,148.1462
"s",0.2384,148.8964,148.6580
"space",0.1949,149.2127,149.0178
"y",0.1320,151.9371,151.8051
"space",0.1497,152.3045,152.1548
"e",0.2120,152.8961,152.6841
"m",0.1238,153.2491,153.1252
"p",0.1446,153.8753,153.7307
"r",0.1162,154.3541,154.2379
"e",0.1112,154.6176,154.5064
"m",0.1675,156.5404,156.3729
"d",0.1575,157.1163,156.9587
"i",0.0916,157.5694,157.4778
"o",0.1443,158.0027,157.8584
"space",0.1446,158.4897,158.3451
"v",0.0513,160.4002,160.3489
"v",0.0912,160.5441,160.4529
"i",0.1112,160.9796,160.8685
"a",0.1846,161.6916,161.5070
"j",0.1415,162.5958,162.4543
"e",0.1801,162.9737,162.7936
"space",0.1590,163.4122,163.2532
"a",0.1460,165.3421,165.1961
"space",0.1285,165.7176,165.5891
"Caps_Lock",0.1714,166.5473,166.3760
"s",0.1549,167.0614,166.9065
"Caps_Lock",0.1619,167.4529,167.2910
"a",0.1846,167.9572,167.7726
"l",0.0358,168.8443,168.8085
"l",0.0654,168.9732,168.9078
"a",0.1570,169.4975,169.3405
"m",0.1572,170.2305,170.0733
"a",0.1748,170.7088,170.5340
"m",0.0739,171.0484,170.9745
"n",0.1672,171.1369,170.9697
"c",0.1495,171.6898,171.5402
"a",0.1271,172.3610,172.2338
"period",0.1796,176.0784,175.8988
"space",0.2603,177.8420,177.5817
"Caps_Lock",0.1843,178.7683,178.5840
"a",0.1708,179.2458,179.0749
"Caps_Lock",0.1574,179.5593,179.4020
"l",0.2093,180.3782,180.1690
"space",0.1901,180.8571,180.6670
"c",0.1898,181.6755,181.4857
"o",0.1049,181.9875,181.8826
"b",0.1216,185.3899,185.2683
"o",0.1639,186.2768,186.1129
"space",0.1974,186.7689,186.5715
"d",0.1256,188.1258,188.0001
"e",0.1401,188.3980,188.2579
"space",0.1796,188.7404,188.5608
"d",0.2392,191.4880,191.2488
"p",0.0321,191.6858,191.6537
"o",0.1428,191.7899,191.6471
"s",0.2652,192.2299,191.9647
"space",0.1809,192.9658,192.7849
"d",0.1687,194.1222,193.9534
"[65105]",0.1339,196.2890,196.1551
"i",0.1493,196.9173,196.7679
"a",0.1846,197.9177,197.7331
"s",0.1536,198.2515,198.0979
"space",0.2109,198.7193,198.5084
"l",0.0403,200.1552,200.1149
"l",0.1063,200.3347,200.2283
"l",0.0492,200.4443,200.3951
"e",0.1994,201.4673,201.2679
"g",0.1440,201.9713,201.8273
"[65105]",0.1493,204.6141,204.4648
"o",0.1507,205.1888,205.0380
"space",0.2299,205.8887,205.6588
"a",0.1722,207.3624,207.1902
"space",0.1800,207.7916,207.6115
"Caps_Lock",0.1620,208.4163,208.2543
"s",0.1512,208.8095,208.6583
"Caps_Lock",0.1983,209.6383,209.4399
"a",0.1722,210.0055,209.8333
"l",0.1839,210.6962,210.5123
"a",0.1494,211.0366,210.8872
"m",0.1422,211.4673,211.3251
"a",0.2206,212.4022,212.1816
"space",0.0446,216.0367,215.9922
"space",0.0888,216.1772,216.0884
"n",0.3566,216.3133,215.9567
"c",0.1030,216.5695,216.4665
"a",0.1973,217.0401,216.8428
"space",0.1945,220.4841,220.2896
"y",0.1284,221.0230,220.8947
"space",0.0286,221.7550,221.7263
"space",0.2537,222.0597,221.8060
"e",0.1945,223.4375,223.2430
"m",0.1434,224.2908,224.1474
"p",0.0379,224.9507,224.9127
"p",0.1276,225.1127,224.9851
"e",0.1457,225.9807,225.8350
"z",0.1291,226.5766,226.4474
"o",0.0534,227.4764,227.4231
"o",0.2120,227.7189,227.5069
"space",0.2431,228.8259,228.5829
"a",0.2027,230.5160,230.3132
"space",0.3471,232.3577,232.0106
"b",0.1620,234.5227,234.3607
"u",0.2063,235.1681,234.9618
"s",0.1443,236.1319,235.9877
"c",0.1202,236.6782,236.5579
"a",0.1011,237.1134,237.0123
"r",0.2330,237.7481,237.5151
"space",0.1849,238.4742,238.2893
"p",0.1525,239.5793,239.4268
"o",0.1237,239.9337,239.8100
"r",0.2502,240.3719,240.1217
"space",0.1548,240.7803,240.6256
"t",0.1522,242.1329,241.9807
"o",0.1399,242.5333,242.3934
"d",0.1667,242.9703,242.8036
"o",0.1639,243.2092,243.0452
"s",0.1575,243.8481,243.6907
"space",0.1718,244.4031,244.2312
"l",0.1390,246.8577,246.7187
"o",0.1270,247.2153,247.0882
"s",0.1880,247.5700,247.3821
"space",0.1575,247.8740,247.7165
"r",0.2328,248.6889,248.4562
"i",0.2246,249.1925,248.9679
"n",0.2199,253.8999,253.6799
"c",0.1895,254.8668,254.6773
"o",0.1448,255.3283,255.1834
"n",0.2210,255.8277,255.6067
"e",0.1492,256.1638,256.0146
"s",0.2058,256.5702,256.3645
"space",0.2040,257.1773,256.9733
"BackSpace",0.1901,259.4026,259.2125
"comma",0.2066,260.0636,259.8570
"space",0.2427,261.0266,260.7840
"s",0.1701,262.5094,262.3393
"i",0.1461,262.9339,262.7878
"n",0.1896,263.5396,263.3500
"space",0.1346,264.6545,264.5199
"h",0.1141,266.3840,266.2699
"a",0.1434,266.9458,266.8023
"l",0.0835,267.4680,267.3845
"l",0.1464,267.7361,267.5896
"a",0.1701,268.0985,267.9284
"r",0.2784,269.3093,269.0310
"space",0.1854,269.7329,269.5475
"n",0.2028,271.0653,270.8625
"a",0.1630,271.5978,271.4348
"d",0.1288,271.9385,271.8096
"a",0.1453,272.2865,272.1411
"space",0.2204,273.2139,272.9934
"comma",0.0366,276.0473,276.0107
"comma",0.2121,276.3383,276.1262
"space",0.1815,277.2671,277.0855
"h",0.1191,278.1326,278.0136
"a",0.0803,278.3724,278.2921
"s",0.1351,278.6497,278.5146
"t",0.1192,279.3288,279.2097
"a",0.1237,279.8071,279.6835
"space",0.1706,280.7425,280.5719
"c",0.1188,282.2794,282.1606
"a",0.1366,282.7346,282.5980
"e",0.1087,283.2670,283.1583
"r",0.1972,283.8274,283.6302
"space",0.2152,284.8738,284.6585
"d",0.1292,286.2945,286.1653
"e",0.1273,286.5679,286.4406
"s",0.1621,286.8945,286.7324
"f",0.1672,288.0775,287.9103
"a",0.1466,288.7335,288.5868
"l",0.1558,290.3343,290.1785
"l",0.1672,290.6482,290.4810
"e",0.1294,291.0969,290.9675
"c",0.1698,292.2186,292.0488
"o",0.0303,292.5909,292.5607
"i",0.1311,292.6789,292.5478
"d",0.1839,293.2459,293.0620
"o",0.2553,293.9229,293.6677
"period",0.2365,295.9097,295.6732
"space",0.1767,296.4386,296.2619
"Caps_Lock",0.1718,298.1228,297.9510
"a",0.1766,298.4849,298.3083
"Caps_Lock",0.1440,298.8594,298.7154
"l",0.1944,300.2731,300.0786
"space",0.1904,301.0061,300.8157
"d",0.2150,302.4974,302.2824
"[65105]",0.1591,303.3490,303.1899
"e",0.1645,303.9090,303.7445
"c",0.1788,304.3607,304.1820
"i",0.1114,304.9192,304.8079
"m",0.1628,305.8316,305.6688
"m",0.1369,306.2146,306.0777
"o",0.1267,306.2979,306.1712
"space",0.2064,307.2763,307.0699
"d",0.1562,308.7073,308.5511
"[65105]",0.1300,310.0528,309.9228
"i",0.1350,310.6305,310.4955
"a",0.1117,311.0096,310.8980
"comma",0.1623,313.9536,313.7913
"space",0.1407,314.5476,314.4069
"u",0.1147,315.6775,315.5628
"n",0.1162,316.1254,316.0092
"space",0.1365,316.5937,316.4573
"v",0.1768,318.1669,317.9902
"e",0.2158,318.8055,318.5897
"n",0.1603,319.2059,319.0456
"d",0.1265,319.4712,319.3447
"e",0.1270,319.7578,319.6308
"d",0.1323,320.7364,320.6041
"o",0.1594,321.1637,321.0043
"r",0.2552,321.7820,321.5267
"space",0.1451,322.4974,322.3523
"q",0.1930,325.3828,325.1898
"u",0.1538,325.8154,325.6616
"e",0.2947,326.2511,325.9564
"space",0.1665,326.6185,326.4520
"s",0.2280,327.6121,327.3841
"i",0.1456,328.0577,327.9121
"e",0.1900,328.6222,328.4322
"m",0.1235,329.0727,328.9492
