"a",0.1233,0.8039,0.6806
"d",0.0780,5.0518,4.9737
"o",0.0901,6.1574,6.0674
"space",0.0794,7.8679,7.7885
"q",0.1309,9.9340,9.8031
"u",0.0902,11.2938,11.2035
"e",0.0909,11.7811,11.6902
"space",0.1450,13.5119,13.3669
"n",0.1224,15.8313,15.7089
"o",0.0922,18.3348,18.2426
"space",0.1004,18.8550,18.7546
"s",0.0797,21.6308,21.5511
"e",0.0694,21.8316,21.7622
"space",0.0953,22.9106,22.8153
"f",0.1483,27.0383,26.8900
"i",0.0892,29.7705,29.6813
"a",0.0769,32.1095,32.0326
"n",0.0762,33.2444,33.1682
"BackSpace",0.0876,38.7733,38.6857
"Caps_Lock",0.1436,41.1683,41.0247
"b",0.0883,44.8110,44.7226
"a",0.0860,47.4935,47.4075
"n",0.1001,48.5407,48.4406
"space",0.1332,49.2453,49.1120
"l",0.0677,53.4347,53.3669
"o",0.0777,53.6593,53.5816
"Caps_Lock",0.1224,60.8433,60.7209
"u",0.0994,69.5003,69.4009
"BackSpace",0.0737,73.9860,73.9123
"BackSpace",0.0693,74.1397,74.0704
"o",0.0864,75.7057,75.6193
"s",0.0861,77.3437,77.2576
"space",0.0784,77.8662,77.7878
"u",0.0792,83.3218,83.2426
"n",0.0753,84.4994,84.4241
"o",0.0646,85.0193,84.9546
"s",0.0845,86.4246,86.3401
"space",0.0775,86.9627,86.8852
"d",0.0802,90.3825,90.3023
"e",0.0778,90.5916,90.5139
"space",0.1495,93.1827,93.0332
"l",0.0730,94.7025,94.6295
"o",0.0689,94.9001,94.8312
"s",0.0829,96.3302,96.2473
"space",0.0822,96.9054,96.8232
"o",0.0780,100.9089,100.8310
"t",0.0799,101.9944,101.9145
"r",0.0733,102.4997,102.4264
"o",0.0927,103.5233,103.4306
"s",0.0698,106.6120,106.5422
"space",0.0974,107.0811,106.9837
"d",0.0901,111.1105,111.0204
"e",0.0877,112.7384,112.6507
"c",0.1002,115.2917,115.1915
"i",0.0860,116.0720,115.9860
"d",0.0831,119.0724,118.9894
"i",0.0775,120.0288,119.9513
"e",0.0775,122.6321,122.5546
"r",0.0878,123.4226,123.3348
"o",0.0900,125.6224,125.5324
"n",0.0968,126.3305,126.2337
"space",0.0776,129.1372,129.0596
"d",0.0794,131.5485,131.4691
"e",0.0796,131.8946,131.8150
"j",0.0906,133.5271,133.4365
"a",0.0926,136.6907,136.5981
"r",0.0854,137.6254,137.5400
"space",0.0971,138.3367,138.2396
"BackSpace",0.0603,140.8535,140.7931
"l",0.0910,143.8028,143.7117
"e",0.0830,144.5267,144.4437
"s",0.0877,144.8248,144.7371
"space",0.1003,145.6651,145.5648
"BackSpace",0.0830,148.7217,148.6387
"BackSpace",0.0662,148.8971,148.8309
"space",0.0709,149.7762,149.7053
"t",0.0767,152.6545,152.5777
"o",0.0856,153.7590,153.6734
"d",0.0820,155.1926,155.1106
"o",0.0681,156.0075,155.9394
"space",0.0887,161.0767,160.9880
"e",0.0684,165.2183,165.1498
"l",0.0890,166.0096,165.9206
