"e",1442299891.7727,0.0200,-1442299891.7527
"n",0.1787,0.2286,0.0500
"f",0.0959,0.6392,0.5433
"a",0.1241,0.8914,0.7673
"d",0.0950,1.0828,0.9879
"a",0.1869,1.3970,1.2100
"r",0.0609,1.5427,1.4818
"o",0.1409,1.7337,1.5928
"n",0.1105,2.0614,1.9508
"space",0.2391,2.5460,2.3069
"f",0.1695,2.6591,2.4896
"u",0.0829,2.6895,2.6066
"BackSpace",0.0831,3.8249,3.7418
"BackSpace",0.0930,4.6741,4.5811
"BackSpace",0.0629,4.8454,4.7825
"space",0.0910,5.5535,5.4626
"c",0.0980,6.1055,6.0075
"u",0.0733,6.3023,6.2290
"a",0.1252,6.5203,6.3951
"n",0.0630,6.5795,6.5165
"d",0.0908,6.7406,6.6498
"o",0.1887,7.0727,6.8839
"space",0.1175,7.4778,7.3602
"v",0.1138,7.9247,7.8109
"i",0.1006,8.1330,8.0324
"e",0.2492,8.4864,8.2373
"r",0.1379,8.5992,8.4613
"o",0.1138,8.7105,8.5967
"n",0.1185,9.0584,8.9398
"space",0.2111,9.5025,9.2914
"a",0.1532,9.6323,9.4791
"l",0.1279,9.6977,9.5698
"space",0.3676,10.1263,9.7587
"f",0.0952,10.1590,10.0638
"i",0.0783,10.2349,10.1565
"BackSpace",0.1754,11.2587,11.0833
"BackSpace",0.1006,11.4782,11.3776
"v",0.1037,12.1529,12.0491
"i",0.0760,12.3290,12.2530
"e",0.1457,12.5678,12.4221
"j",0.0787,12.7123,12.6335
"o",0.1182,13.4700,13.3518
"space",0.3323,14.6593,14.3270
"s",0.0530,14.7864,14.7334
"space",0.1892,14.8829,14.6936
"o",0.0800,15.7037,15.6237
"b",0.0746,16.5482,16.4737
"r",0.1480,16.9210,16.7731
"e",0.1711,17.0747,16.9036
"space",0.2212,19.4259,19.2047
"e",0.1429,19.5309,19.3880
"l",0.1095,19.6098,19.5003
"space",0.1480,19.7937,19.6457
"b",0.1353,20.0804,19.9451
"u",0.1279,20.3419,20.2140
"r",0.0777,20.5636,20.4858
"r",0.0605,20.6570,20.5965
"r",0.0669,20.8247,20.7578
"o",0.0877,21.8273,21.7396
"space",0.1490,23.4086,23.2596
"y",0.1612,23.7055,23.5443
"space",0.2500,24.1090,23.8590
"a",0.1729,24.2364,24.0635
"l",0.1266,24.3131,24.1865
"space",0.1538,24.5473,24.3935
"n",0.2111,24.9245,24.7134
"i",0.0826,24.9926,24.9100
"ntilde",0.1393,25.8269,25.6876
"o",0.0712,26.0339,25.9626
"space",0.2741,27.2911,27.0170
"c",0.1310,27.3737,27.2427
"a",0.1536,27.5701,27.4166
"m",0.1881,27.8037,27.6156
"i",0.1009,27.9003,27.7994
"n",0.0788,28.1352,28.0564
"a",0.1233,28.2956,28.1723
"n",0.0733,28.3989,28.3257
"d",0.0917,28.5788,28.4871
"o",0.0840,29.3596,29.2756
"space",0.1707,30.7353,30.5646
"d",0.0778,31.0643,30.9866
"e",0.0788,31.2382,31.1594
"c",0.1035,31.4974,31.3939
"i",0.0749,31.5648,31.4900
"a",0.1226,31.8345,31.7119
"n",0.1214,31.9259,31.8045
"space",0.1279,32.1896,32.0617
"p",0.0831,32.9158,32.8327
"a",0.1585,33.1670,33.0085
"r",0.0831,33.3815,33.2984
"e",0.1040,33.5501,33.4461
"c",0.1090,33.8781,33.7690
"e",0.1892,34.2157,34.0264
"space",0.1970,34.4378,34.2409
"m",0.1179,34.5815,34.4636
"e",0.0879,34.7191,34.6312
"n",0.0659,34.8323,34.7665
"t",0.0651,35.0311,34.9660
"i",0.0976,35.4037,35.3061
"r",0.1179,36.0862,35.9683
"q",0.0974,36.3605,36.2631
"space",0.1579,37.9194,37.7614
"q",0.1795,38.2100,38.0306
"u",0.0730,38.3408,38.2678
"e",0.1526,38.5838,38.4312
"space",0.0755,38.7211,38.6455
"v",0.1253,39.4341,39.3088
"i",0.0833,39.5144,39.4311
"e",0.1623,39.8225,39.6601
"j",0.1514,40.3065,40.1551
"o",0.1314,40.5280,40.3966
"space",0.1268,40.8581,40.7313
"t",0.0930,41.1198,41.0268
"a",0.1742,41.4141,41.2399
"n",0.0934,41.4849,41.3915
"space",0.1516,41.7587,41.6070
"e",0.0879,42.1061,42.0182
"g",0.0874,43.2216,43.1342
"o",0.1309,43.4057,43.2748
"i",0.0989,43.6379,43.5389
"s",0.1446,43.9074,43.7628
"t",0.0870,44.0872,44.0002
"a",0.1241,44.4076,44.2835
"space",0.2045,48.7234,48.5188
"v",0.0757,48.8665,48.7908
"a",0.1214,50.0722,49.9508
"space",0.1633,50.3746,50.2113
"m",0.1838,51.0349,50.8511
"o",0.1231,51.2916,51.1685
"n",0.0951,51.5202,51.4250
"t",0.0930,51.7243,51.6313
"a",0.1486,52.0092,51.8606
"d",0.1356,52.1850,52.0494
"o",0.0923,52.2851,52.1928
"space",0.1714,52.5156,52.3442
"n",0.0880,52.6384,52.5504
"e",0.1895,52.7570,52.5676
"exclamdown",0.0298,53.9305,53.9007
"BackSpace",0.0752,54.1415,54.0663
"BackSpace",0.1057,55.8392,55.7335
"BackSpace",0.0929,56.4484,56.3556
"e",0.1840,57.4366,57.2525
"n",0.1210,57.5141,57.3931
"space",0.1344,57.7618,57.6275
"e",0.1000,58.4441,58.3441
"l",0.1177,58.5578,58.4401
"space",0.2096,58.8831,58.6734
"b",0.1663,59.3865,59.2202
"u",0.1451,59.5921,59.4470
"r",0.0350,59.7845,59.7495
"r",0.0561,59.9510,59.8949
"o",0.1008,60.8147,60.7139
"space",0.1615,61.3438,61.1823
"y",0.0914,61.5300,61.4386
"space",0.1431,61.8167,61.6736
"l",0.0603,62.2909,62.2306
"e",0.1180,62.4871,62.3690
"BackSpace",0.0928,63.0371,62.9443
"BackSpace",0.0653,63.1889,63.1236
"e",0.1086,63.9075,63.7989
"l",0.1064,64.0588,63.9524
"space",0.1309,64.3206,64.1897
"p",0.1230,64.5193,64.3963
"o",0.1007,64.7814,64.6807
"n",0.1666,65.9326,65.7660
"BackSpace",0.1631,66.6213,66.4583
"b",0.0868,66.9187,66.8319
"r",0.1447,67.3194,67.1747
"e",0.2369,67.5421,67.3053
"space",0.1638,67.6787,67.5149
"n",0.1693,67.9050,67.7356
"i",0.0969,68.0914,67.9945
"m",0.1027,68.6470,68.5443
"BackSpace",0.1504,69.2194,69.0690
"ntilde",0.0943,70.2831,70.1888
"o",0.0916,70.5401,70.4485
"space",0.1427,71.6090,71.4662
"a",0.1970,71.8542,71.6572
"space",0.1675,71.9685,71.8010
"p",0.1067,72.1420,72.0353
"i",0.0780,72.3746,72.2967
"e",0.0753,72.6263,72.5511
"space",0.1859,73.7897,73.6038
"a",0.1391,74.2135,74.0744
"l",0.1224,74.3280,74.2056
"space",0.2083,74.6222,74.4139
"s",0.0923,74.6980,74.6057
"a",0.1360,74.9322,74.7962
"l",0.2444,75.2224,74.9780
"i",0.0877,75.2783,75.1905
"r",0.1884,75.6609,75.4725
"space",0.3024,75.9187,75.6162
"d",0.1411,76.0364,75.8953
"e",0.1258,76.2526,76.1268
"l",0.1354,76.4340,76.2986
"space",0.1487,76.9235,76.7749
"p",0.1909,77.1495,76.9586
"u",0.0557,77.3044,77.2488
"e",0.1055,77.6493,77.5439
"b",0.1010,78.1584,78.0575
"o",0.1231,78.3949,78.2719
"BackSpace",0.1190,79.1026,78.9836
"l",0.0749,79.5556,79.4807
"o",0.0928,79.7616,79.6688
"space",0.0961,82.5655,82.4695
"e",0.1139,82.8907,82.7767
"l",0.1197,83.0417,82.9221
"space",0.1611,83.2751,83.1140
"a",0.1433,83.5163,83.3731
"b",0.1494,83.8772,83.7278
"u",0.1004,84.0906,83.9901
"e",0.1178,84.9491,84.8313
"l",0.1310,85.1639,85.0329
"o",0.0777,85.3599,85.2822
"space",0.1437,85.6780,85.5343
"s",0.2054,85.9261,85.7207
"e",0.1942,86.0885,85.8943
"space",0.1315,86.1893,86.0578
"b",0.1183,86.4986,86.3803
"a",0.1368,86.7863,86.6495
"j",0.1306,87.0777,86.9471
"o",0.1364,87.3884,87.2520
"space",0.1826,88.5009,88.3184
"d",0.1359,88.5965,88.4606
"e",0.1104,88.8126,88.7022
"l",0.1620,90.1235,89.9616
"space",0.1714,90.6221,90.4506
"b",0.0778,91.8236,91.7458
"u",0.0909,92.4687,92.3778
"r",0.0318,92.8474,92.8156
"r",0.0840,92.9992,92.9152
"o",0.0927,95.1823,95.0897
"space",0.1999,99.0409,98.8411
"l",0.0833,99.6494,99.5661
"l",0.0894,99.8130,99.7236
"e",0.1298,100.0645,99.9347
"h",0.0609,100.3124,100.2515
"g",0.0594,100.3152,100.2557
"a",0.2024,100.6458,100.4434
"r",0.0935,100.7684,100.6749
"o",0.1269,100.9204,100.7935
"n",0.1442,101.2043,101.0601
"space",0.1988,101.4688,101.2700
"a",0.2098,101.6549,101.4452
"space",0.1708,101.7830,101.6121
"o",0.1127,101.9095,101.7968
"y",0.1209,102.6477,102.5267
"r",0.0396,102.8615,102.8219
"t",0.0630,102.8737,102.8107
"BackSpace",0.0906,103.3424,103.2518
"BackSpace",0.0614,103.4798,103.4184
"BackSpace",0.0782,103.6519,103.5738
"t",0.0912,104.2995,104.2083
"r",0.1089,104.5866,104.4777
"o",0.1116,104.7851,104.6734
"space",0.1660,105.0616,104.8955
"p",0.1635,105.3285,105.1650
"u",0.0683,105.4972,105.4289
"e",0.1032,105.7748,105.6715
"b",0.1099,106.2825,106.1726
"n",0.1256,106.2951,106.1694
"l",0.1256,106.5016,106.3760
"BackSpace",0.0778,106.8585,106.7807
"BackSpace",0.0802,107.0121,106.9319
"BackSpace",0.0783,107.1782,107.0999
"b",0.0930,107.9782,107.8852
"l",0.1031,108.3025,108.1994
"o",0.0781,108.4883,108.4102
"space",0.3036,112.2524,111.9487
"c",0.1876,112.3926,112.2050
"u",0.0832,112.4663,112.3832
"exclamdown",0.0954,112.9668,112.8713
"BackSpace",0.1291,113.5488,113.4198
"c",0.1258,114.5670,114.4412
"o",0.0748,114.8939,114.8191
"m",0.1514,115.9925,115.8411
"BackSpace",0.0927,116.6208,116.5281
"BackSpace",0.0475,116.7693,116.7217
"BackSpace",0.0655,116.9332,116.8677
"BackSpace",0.0731,117.1345,117.0614
"o",0.1307,117.9162,117.7855
"m",0.1387,118.3318,118.1931
"o",0.1213,118.5430,118.4217
"space",0.1960,124.8658,124.6698
"i",0.1615,125.0591,124.8977
"b",0.1588,125.3836,125.2248
"a",0.1613,125.6631,125.5019
"n",0.1549,125.8354,125.6805
"space",0.1278,127.6632,127.5354
"c",0.1317,127.9757,127.8440
"a",0.1443,128.2325,128.0882
"m",0.2186,128.5008,128.2822
"i",0.0956,128.5713,128.4757
"n",0.1050,128.8603,128.7553
"a",0.1542,129.0601,128.9059
"n",0.0725,129.1026,129.0301
"d",0.1239,129.3468,129.2229
"o",0.1258,129.6665,129.5407
"space",0.1594,130.0629,129.9035
"l",0.1196,130.1936,130.0740
"o",0.0710,130.3770,130.3060
"s",0.1671,130.6848,130.5177
"space",0.3412,131.0469,130.7057
"d",0.1441,131.2782,131.1341
"o",0.0829,131.3481,131.2653
"s",0.1015,131.5983,131.4968
"space",0.1495,132.0871,131.9375
"j",0.0963,132.2750,132.1787
"u",0.0722,132.5522,132.4801
"n",0.1009,133.2311,133.1303
"t",0.1367,133.5471,133.4104
"o",0.1007,134.1788,134.0781
"space",0.2367,134.5488,134.3121
"a",0.1866,134.9180,134.7314
"l",0.1186,135.0066,134.8879
"space",0.1846,135.2158,135.0312
"n",0.1409,135.5404,135.3995
"u",0.1669,135.8078,135.6409
"BackSpace",0.1443,136.8114,136.6671
"BackSpace",0.0793,136.9649,136.8856
"b",0.1131,137.5950,137.4819
"u",0.0832,137.9194,137.8362
"r",0.0522,138.3520,138.2998
"r",0.0740,138.4966,138.4226
"o",0.1275,141.0204,140.8929
"space",0.1783,141.3733,141.1951
"u",0.1356,141.5970,141.4614
"n",0.1762,141.9297,141.7535
"space",0.1567,142.6024,142.4457
"g",0.1256,142.9319,142.8064
"t",0.0580,143.6928,143.6349
"r",0.1129,143.7172,143.6043
"BackSpace",0.1540,144.4155,144.2615
"u",0.0830,144.8921,144.8092
"p",0.1436,145.2644,145.1209
"o",0.1440,145.6139,145.4700
"space",0.2433,147.1498,146.9065
"d",0.1304,147.2401,147.1097
"e",0.1835,147.5401,147.3566
"space",0.1969,147.6584,147.4615
"m",0.1262,147.7417,147.6155
"u",0.1516,148.0915,147.9398
"c",0.1402,148.7383,148.5981
"h",0.0884,148.8796,148.7911
"a",0.1232,149.1083,148.9852
"c",0.1653,149.4045,149.2392
"h",0.1652,149.9489,149.7837
"o",0.1225,150.1708,150.0483
"space",0.1911,150.7303,150.5392
"s",0.2263,150.9792,150.7529
"e",0.2450,151.1409,150.8958
"space",0.3679,151.4431,151.0752
"r",0.1546,151.4549,151.3002
"i",0.0898,151.4860,151.3963
"o",0.1036,151.7316,151.6281
"space",0.1993,152.1476,151.9483
"d",0.1355,152.2449,152.1094
"e",0.2239,152.5627,152.3387
"space",0.1665,152.7317,152.5652
"e",0.1485,153.2929,153.1444
"l",0.0753,153.4717,153.3964
"l",0.0876,153.6303,153.5427
"o",0.0915,153.8807,153.7892
"s",0.1491,154.1901,154.0410
"space",0.2418,154.9810,154.7393
"d",0.1568,155.0892,154.9324
"i",0.0708,155.1563,155.0855
"c",0.1468,155.3975,155.2507
"i",0.0533,155.4178,155.3645
"e",0.1471,155.7506,155.6036
"n",0.0848,155.7938,155.7091
"d",0.1152,156.0660,155.9508
"o",0.0823,156.1632,156.0809
"space",0.1731,156.5797,156.4066
"q",0.1470,157.0990,156.9521
