"s",0.2359,0.4272,0.1912
"c",0.1929,2.0550,1.8620
"o",0.4013,3.4312,3.0299
"m",0.2103,4.4711,4.2609
"o",0.1830,5.1469,4.9639
"d",0.2391,6.3071,6.0680
"o",0.2081,7.1757,6.9676
"space",0.2162,10.3055,10.0893
"e",0.2703,15.2828,15.0125
"l",0.1732,16.0156,15.8425
"space",0.2609,16.7484,16.4875
"p",0.3407,19.7780,19.4373
"r",0.2966,21.0512,20.7546
"i",0.1762,21.7304,21.5543
"m",0.2005,22.6763,22.4758
"e",0.2436,23.3342,23.0906
"r",0.2081,23.8484,23.6403
"space",0.1903,25.0829,24.8926
"d",0.2833,26.9250,26.6417
"i",0.2001,27.6629,27.4628
"a",0.2138,28.4416,28.2278
"space",0.2162,29.0789,28.8627
"d",0.2382,32.6746,32.4364
"e",0.2482,33.2894,33.0412
"space",0.2057,33.8944,33.6887
"v",0.2628,35.3506,35.0878
"i",0.2129,36.0508,35.8378
"a",0.2304,36.7684,36.5380
"j",0.1378,37.4407,37.3029
"e",0.1786,38.6939,38.5154
"space",0.2556,39.5218,39.2662
"l",0.1477,44.1685,44.0208
"l",0.0985,44.4751,44.3766
"e",0.2182,45.5968,45.3786
"g",0.1814,47.3449,47.1635
"a",0.2715,49.0717,48.8002
"r",0.1093,50.0850,49.9757
"p",0.1527,50.9736,50.8210
"n",0.2069,52.1612,51.9543
"space",0.1834,53.5396,53.3562
"a",0.2147,58.5609,58.3462
"space",0.1692,59.0101,58.8410
"u",0.2492,60.9986,60.7494
"space",0.1342,61.5258,61.3916
"BackSpace",0.2111,66.7729,66.5619
"BackSpace",0.2197,67.3112,67.0915
"BackSpace",0.2445,68.9324,68.6879
"BackSpace",0.2676,69.6082,69.3406
"a",0.2394,72.2537,72.0143
"space",0.2313,72.9769,72.7456
"mouse_left",0.1002,73.1056,73.0054
"u",0.2384,76.7858,76.5473
"n",0.2411,77.6684,77.4273
"space",0.2268,78.3841,78.1572
"p",0.2304,79.7870,79.5566
