"n",0.1093,0.1595,0.0502
"space",0.0939,0.5110,0.4171
"p",0.1115,1.0955,0.9839
"u",0.0724,1.6042,1.5319
"e",0.1116,2.1940,2.0825
"b",0.1420,2.9062,2.7642
"l",0.0745,3.1019,3.0274
"o",0.0889,3.4428,3.3539
"period",0.0626,10.0903,10.0277
"space",0.0938,10.8185,10.7247
"E",0.0766,11.9239,11.8474
"Shift_L",0.3892,11.9550,11.5658
"n",0.0774,12.6898,12.6124
"space",0.1173,13.0797,12.9624
"e",0.1025,13.3883,13.2858
"s",0.0880,13.6658,13.5778
"e",0.0915,13.9057,13.8142
"space",0.0898,14.1115,14.0217
"m",0.0807,14.7668,14.6861
"o",0.0767,15.1522,15.0755
"m",0.0761,15.5598,15.4837
"e",0.1066,15.8788,15.7721
"n",0.0982,16.1081,16.0099
"t",0.1330,16.5551,16.4221
"o",0.0753,16.8383,16.7630
"space",0.1218,17.4482,17.3263
"e",0.1243,17.7594,17.6351
"l",0.1068,18.1693,18.0625
"space",0.1004,18.6549,18.5545
"a",0.1141,19.0620,18.9479
"b",0.1068,20.6121,20.5054
"u",0.0987,21.0761,20.9774
"e",0.1159,21.6349,21.5190
"l",0.0900,22.7516,22.6615
"o",0.0837,23.0291,22.9454
"space",0.1692,27.8854,27.7163
"i",0.1084,31.8609,31.7525
"b",0.0993,32.3849,32.2856
"a",0.1506,32.7206,32.5699
"space",0.1037,32.9037,32.8000
"s",0.0987,33.2515,33.1528
"e",0.1249,33.5451,33.4202
"n",0.1079,33.9263,33.8184
"t",0.1025,34.9735,34.8710
"a",0.0936,35.1997,35.1061
"d",0.0984,35.6176,35.5192
"o",0.0929,35.9995,35.9066
"space",0.1020,36.5863,36.4843
"s",0.0979,36.9303,36.8324
"o",0.0699,37.2907,37.2208
"b",0.0770,38.0237,37.9467
"r",0.1029,38.6945,38.5916
"e",0.1249,38.9315,38.8067
"space",0.1555,39.5237,39.3682
"e",0.1555,39.8945,39.7389
"l",0.0819,40.3127,40.2308
"space",0.0621,40.7622,40.7001
"b",0.0780,41.2200,41.1420
"u",0.0824,41.6804,41.5979
"r",0.0884,42.2859,42.1976
"r",0.1115,42.5116,42.4001
"o",0.0759,42.8895,42.8136
"space",0.1504,43.6447,43.4944
"y",0.1056,44.4393,44.3337
"space",0.1300,46.6135,46.4835
"e",0.1121,48.6570,48.5449
"l",0.0792,48.9291,48.8498
"space",0.0958,49.4098,49.3140
"n",0.0662,49.7565,49.6904
"i",0.1010,50.1689,50.0679
"e",0.0968,50.4280,50.3311
"t",0.1545,50.9110,50.7565
"o",0.0707,51.1990,51.1283
"space",0.1316,51.8421,51.7105
"i",0.0940,52.3543,52.2603
"b",0.0805,52.8907,52.8102
"a",0.0982,53.1655,53.0673
"space",0.1154,53.4507,53.3353
"c",0.0762,54.3082,54.2320
"a",0.1642,54.5884,54.4242
"m",0.0752,55.0267,54.9515
"i",0.0960,55.4342,55.3381
"n",0.1292,56.1033,55.9741
"a",0.1464,56.3045,56.1582
"n",0.1235,56.6669,56.5434
"d",0.1680,57.1689,57.0009
"o",0.0910,57.3970,57.3059
"space",0.1428,58.1780,58.0352
"a",0.1806,58.7967,58.6161
"l",0.1061,59.0322,58.9260
"space",0.1070,59.5612,59.4542
"l",0.1490,60.4333,60.2843
