"P",0.1074,9.4265,9.3191
"Shift_L",0.3685,9.4359,9.0675
"a",0.2225,10.0235,9.8011
"r",0.1763,10.3277,10.1514
"e",0.1483,10.5446,10.3963
"c",0.1325,10.8530,10.7206
"e",0.1519,11.0946,10.9427
"space",0.0885,11.2008,11.1123
"m",0.1053,11.4149,11.3096
"e",0.1092,11.4590,11.3498
"n",0.0909,11.6851,11.5942
"t",0.0823,11.8513,11.7690
"i",0.1216,12.0531,11.9314
"r",0.0784,12.1778,12.0994
"a",0.1615,12.4706,12.3091
"space",0.1179,13.1116,12.9937
"q",0.1892,13.7138,13.5246
"u",0.1330,13.9032,13.7703
"e",0.1444,14.0296,13.8851
"space",0.0889,14.2284,14.1395
"v",0.1488,14.9017,14.7529
"i",0.1449,15.0859,14.9410
"e",0.1423,15.2524,15.1101
"j",0.1177,15.7445,15.6269
"o",0.1281,16.2345,16.1064
"space",0.0867,16.5243,16.4375
"e",0.1251,16.8101,16.6850
"g",0.1501,17.0904,16.9403
"o",0.1002,17.2194,17.1193
"i",0.0947,17.4880,17.3934
"s",0.1551,17.6517,17.4966
"t",0.1549,18.0150,17.8601
"a",0.0993,18.2344,18.1351
"space",0.1223,19.7813,19.6589
"v",0.1653,21.8279,21.6626
"a",0.1404,22.0235,21.8831
"space",0.0895,22.2312,22.1417
"m",0.1296,22.9721,22.8425
"o",0.1242,23.1968,23.0726
"n",0.0911,23.3872,23.2961
"t",0.1520,23.7590,23.6069
"a",0.1741,24.0267,23.8525
"n",0.0846,24.5038,24.4192
"plus",0.1031,25.5831,25.4801
"BackSpace",0.1001,26.5211,26.4209
"BackSpace",0.0778,26.6963,26.6185
"d",0.1475,27.0134,26.8659
"o",0.1019,27.4798,27.3780
"space",0.1032,27.9678,27.8646
"e",0.1152,28.2947,28.1795
"n",0.1028,28.4604,28.3576
"space",0.0811,28.6712,28.5901
"e",0.1128,28.8415,28.7287
"l",0.1172,28.9547,28.8375
"space",0.0990,29.1828,29.0838
"b",0.1275,29.4470,29.3195
"u",0.1127,29.6129,29.5002
"r",0.1223,29.8352,29.7129
"r",0.1508,30.0629,29.9121
"o",0.1223,30.2377,30.1154
"space",0.1014,30.4380,30.3367
"u",0.0911,30.6832,30.5921
"space",0.1017,30.9193,30.8176
"e",0.1298,31.8530,31.7231
"l",0.1123,32.0400,31.9278
"space",0.0757,32.2191,32.1434
"p",0.0955,32.4209,32.3254
"o",0.1000,32.6490,32.5490
"b",0.1479,32.9097,32.7618
"r",0.0892,33.2168,33.1277
"e",0.1057,33.4387,33.3331
"space",0.0870,33.5884,33.5013
"n",0.1302,33.8257,33.6955
"i",0.1266,34.1010,33.9744
"ntilde",0.1162,34.3879,34.2718
"o",0.1154,34.6472,34.5318
"space",0.0774,34.8282,34.7508
"a",0.1087,35.0107,34.9020
"space",0.0873,35.1525,35.0652
"p",0.1193,35.4614,35.3420
"i",0.0818,35.7680,35.6862
"o",0.0816,35.7722,35.6906
"e",0.1332,36.0473,35.9141
"BackSpace",0.0485,37.5642,37.5157
"BackSpace",0.0975,37.8377,37.7402
"e",0.1639,38.3224,38.1585
"period",0.1029,39.7015,39.5986
"Return",0.1557,40.1804,40.0247
"Shift_R",0.3028,41.9304,41.6276
"a",1460104801.7920,41.9512,-1460104759.8408
"l",0.1229,42.2749,42.1520
"space",0.0834,42.4581,42.3748
"s",0.1357,42.6647,42.5290
"a",0.1142,42.8596,42.7454
"l",0.1312,42.9980,42.8668
"o",0.0663,43.2098,43.1435
"i",0.0827,43.2218,43.1391
"r",0.1481,43.5654,43.4173
"space",0.1061,44.2294,44.1233
"d",0.1069,44.4374,44.3305
"e",0.1182,44.6739,44.5557
"l",0.1181,44.8198,44.7017
"space",0.1364,45.0622,44.9257
"p",0.1127,45.2559,45.1432
"i",0.0666,45.4872,45.4205
"u",0.0867,45.4983,45.4116
"e",0.1137,45.6865,45.5727
"b",0.1352,46.0139,45.8788
"l",0.1184,46.2278,46.1093
"o",0.1142,46.4457,46.3315
"comma",0.1238,46.7212,46.5974
"space",0.0874,46.9719,46.8846
"e",0.1307,47.1666,47.0359
"l",0.1278,47.2903,47.1626
"space",0.0753,47.4658,47.3905
"a",0.1563,47.6441,47.4877
"b",0.1421,47.9208,47.7787
"u",0.0876,48.0045,47.9169
"e",0.1153,48.1955,48.0802
"l",0.1044,48.2956,48.1912
"o",0.0911,48.5314,48.4403
"space",0.0774,48.7031,48.6257
"s",0.1112,48.8676,48.7564
"e",0.1312,49.1175,48.9863
"space",0.0827,49.2269,49.1442
"b",0.1363,49.4769,49.3406
"a",0.1313,49.6975,49.5662
"j",0.1555,49.9117,49.7562
"[65104]",0.1184,50.8339,50.7155
"o",0.1218,51.1484,51.0266
"space",0.1104,52.3276,52.2172
"d",0.1054,52.5168,52.4114
"e",0.1461,52.7803,52.6342
"l",0.1006,52.9878,52.8871
"space",0.0911,53.2060,53.1149
"b",0.1357,53.4008,53.2651
"u",0.1237,53.6028,53.4792
"r",0.1041,53.7979,53.6938
"r",0.1594,54.0511,53.8917
"o",0.1038,54.2406,54.1368
"period",0.1037,54.8336,54.7300
"space",0.0785,55.0732,54.9947
"L",0.1179,55.9381,55.8202
"Shift_L",0.4471,56.0471,55.6000
"l",0.1059,56.5920,56.4861
"e",0.1178,56.8160,56.6983
"g",0.1011,57.0598,56.9587
"a",0.2280,57.3486,57.1205
"r",0.1639,57.5385,57.3746
"o",0.1115,57.6566,57.5451
"n",0.1083,58.5383,58.4300
"space",0.0860,58.7484,58.6624
"a",0.1309,58.9806,58.8497
"space",0.0842,59.0997,59.0155
"o",0.0976,59.3172,59.2196
"r",0.1086,59.4945,59.3859
"r",0.1358,59.7320,59.5962
"o",0.1233,60.0991,59.9758
"space",0.0908,60.4496,60.3587
"p",0.1215,61.0746,60.9531
"u",0.0960,61.4161,61.3200
"e",0.0958,61.6536,61.5578
"s",0.0778,61.8844,61.8065
